x0,y0,x1,y1,score,label
13619,7667,13637,7709,0.344,2
13475,7472,13503,7501,0.2068,2
13494,7589,13511,7604,0.2573,-100
13659,7425,13679,7452,0.2306,-100
13494,7510,13508,7523,0.1993,3
13657,7484,13681,7525,0.1956,-100
13938,7442,13966,7465,0.1766,2
13493,7748,13517,7782,0.1738,-100
14286,7580,14332,7624,0.6802,1
14264,7462,14290,7488,0.7808,3
14228,7357,14253,7390,0.7046,3
14196,7566,14225,7590,0.4878,2
14111,7573,14151,7602,0.6045,2
14018,7465,14059,7505,0.5342,2
14029,7666,14069,7707,0.3965,1
14278,7406,14315,7431,0.6885,2
14462,7336,14490,7370,0.3789,3
14040,7276,14079,7322,0.7139,2
14215,7329,14247,7358,0.3865,3
14247,7501,14267,7530,0.625,3
14201,7518,14224,7545,0.6289,3
14158,7380,14187,7422,0.5762,2
14222,7308,14258,7340,0.4824,1
14332,7330,14369,7357,0.624,2
14119,7542,14152,7571,0.6421,2
14386,7490,14413,7514,0.6846,2
14006,7434,14045,7467,0.2739,2
14191,7434,14213,7455,0.4919,2
14187,7296,14212,7342,0.6504,2
14224,7510,14244,7540,0.436,3
14395,7695,14454,7746,0.4478,2
14341,7366,14366,7396,0.5776,2
14031,7567,14064,7618,0.6338,2
14005,7768,14033,7796,0.2585,3
14123,7690,14145,7708,0.4819,2
14398,7351,14428,7392,0.2095,2
14101,7287,14120,7306,0.2201,2
14135,7711,14161,7740,0.52,2
14219,7702,14239,7724,0.4543,2
14361,7323,14389,7350,0.3669,2
13975,7644,13989,7670,0.342,2
14247,7390,14258,7404,0.1556,2
14049,7624,14075,7648,0.1832,2
14292,7432,14306,7456,0.1505,2
13983,7421,13997,7465,0.179,2
14382,7665,14426,7699,0.1639,-100
14380,7637,14403,7660,0.1548,-100
14501,7606,14538,7664,0.1622,1
14539,7351,14555,7376,0.2903,2
14473,7497,14497,7522,0.3076,2
14560,7356,14584,7392,0.1978,1
14493,7520,14558,7606,0.5137,1
14499,7321,14522,7338,0.3735,2
14556,7344,14587,7404,0.155,1
14491,7532,14518,7554,0.2152,1
14546,7306,14564,7328,0.2632,2
14460,7664,14511,7703,0.3362,2
14493,7602,14527,7627,0.1703,1
14498,7539,14533,7599,0.2207,1
14555,7385,14578,7408,0.231,-100
15790,7330,15822,7368,0.1533,2
2295,8078,2341,8117,0.3735,2
2311,8110,2334,8122,0.1838,2
5697,7980,5739,8021,0.8008,1
5556,8198,5593,8243,0.5308,2
5751,8004,5794,8034,0.7236,2
5648,7880,5670,7900,0.4888,3
5636,7957,5664,8012,0.7773,2
5548,8143,5578,8176,0.5942,2
5720,7944,5764,7968,0.7427,2
5608,7891,5638,7911,0.7417,2
5526,7969,5576,8018,0.7383,2
5708,8066,5743,8095,0.4253,2
5445,7956,5461,7982,0.3179,3
5384,7947,5417,7982,0.2308,1
5694,7808,5722,7842,0.5171,2
5718,7809,5746,7851,0.6523,2
5362,7945,5380,7968,0.4136,3
5423,8124,5435,8139,0.6421,3
5529,8264,5564,8286,0.4724,1
5542,8060,5555,8078,0.4546,3
5590,7961,5618,7985,0.6338,2
5740,8099,5777,8125,0.5791,2
5476,8133,5512,8170,0.2334,3
5676,8173,5715,8195,0.6143,2
5418,8044,5436,8071,0.4016,2
5394,7828,5427,7857,0.3906,3
5738,8255,5754,8275,0.5513,2
5315,7915,5332,7936,0.2629,3
5482,8288,5510,8314,0.3621,1
5551,8178,5588,8210,0.332,2
5288,7794,5318,7818,0.233,1
5451,8150,5466,8168,0.1837,3
5553,8074,5569,8096,0.2507,3
5519,8088,5536,8113,0.2532,2
5338,7851,5364,7885,0.2372,3
5533,8121,5560,8136,0.46,2
5749,8183,5772,8200,0.468,2
5432,8072,5457,8098,0.2374,2
5557,8027,5573,8042,0.4192,2
5502,8097,5526,8133,0.1791,1
5552,8050,5565,8064,0.2206,3
5443,7982,5455,7994,0.1929,2
5566,7862,5583,7883,0.3967,2
5426,8149,5442,8170,0.2357,2
5360,7798,5394,7857,0.3411,1
5313,7857,5338,7881,0.1892,3
5342,7942,5362,7959,0.1511,3
5537,8076,5553,8094,0.2003,2
5268,7789,5292,7816,0.2091,3
5316,7837,5334,7866,0.3455,-100
5566,8064,5584,8087,0.2147,2
5629,8180,5670,8209,0.3193,2
5412,7802,5434,7827,0.2479,3
5620,8196,5643,8217,0.2917,2
5306,7902,5327,7916,0.1686,2
5520,8148,5546,8170,0.2654,2
5406,8221,5420,8230,0.2681,-100
5384,7798,5409,7822,0.1843,3
5554,8065,5584,8096,0.1941,2
5565,8026,5583,8040,0.2307,2
5680,7962,5696,7976,0.2214,2
5551,8190,5574,8212,0.2203,-100
5412,8025,5427,8046,0.2128,-100
5433,8088,5450,8111,0.1959,-100
5499,8120,5517,8136,0.183,-100
5509,8300,5521,8318,0.1749,-100
5327,7856,5360,7907,0.171,-100
5640,8176,5680,8199,0.168,2
5402,7798,5434,7842,0.1687,-100
5299,7881,5309,7896,0.1571,-100
5606,7880,5616,7890,0.1528,-100
6077,7806,6103,7833,0.5815,3
5805,7867,5840,7903,0.3401,1
5772,7893,5795,7922,0.5146,3
5775,8038,5813,8083,0.7573,2
5872,7970,5905,7999,0.4756,2
6209,8204,6236,8234,0.7354,2
6252,7887,6276,7931,0.7603,2
5915,7958,5942,7984,0.7441,2
6196,7883,6238,7914,0.7554,2
5764,7788,5799,7829,0.2976,2
5806,7998,5850,8038,0.5625,1
5837,7966,5872,8002,0.406,2
5786,8156,5813,8178,0.3987,3
6155,7908,6172,7926,0.5215,3
5933,7905,5964,7927,0.6646,2
5814,8190,5834,8210,0.6289,2
5962,7860,5990,7896,0.5903,2
6030,7886,6055,7912,0.6387,2
6102,8297,6136,8313,0.6436,2
6242,7996,6273,8017,0.5972,2
6138,7862,6167,7891,0.5771,2
5869,8260,5894,8282,0.5244,2
6271,8276,6303,8298,0.5503,2
5830,7961,5849,7982,0.3879,3
5839,8164,5865,8187,0.5181,2
5866,8240,5904,8264,0.52,2
5871,8040,5910,8072,0.3577,2
6054,7806,6070,7832,0.2896,2
6692,8113,6731,8146,0.6851,1
6776,8288,6808,8314,0.6333,1
6680,8214,6708,8239,0.5479,1
6433,7881,6461,7917,0.7783,2
6732,8151,6764,8174,0.5537,1
6741,8079,6774,8111,0.6816,1
6766,8106,6800,8142,0.7407,1
6706,8038,6736,8090,0.3794,2
6780,7986,6822,8026,0.6685,1
6448,8168,6476,8212,0.7554,2
6540,8015,6571,8037,0.7451,2
6631,8044,6659,8072,0.4761,1
6713,7799,6742,7837,0.7319,2
6580,8203,6613,8242,0.6611,2
6609,7953,6629,7976,0.4482,2
6636,7880,6655,7904,0.7139,2
6478,7881,6505,7900,0.708,2
6671,7871,6709,7890,0.7188,2
6756,8047,6782,8067,0.3662,1
6296,8054,6360,8094,0.7129,2
6348,8237,6371,8251,0.6177,2
6670,8189,6716,8209,0.5449,2
6560,7880,6584,7925,0.6855,2
6462,8157,6490,8196,0.6763,2
6527,8154,6558,8206,0.6567,2
6376,8099,6409,8126,0.6426,2
6327,7871,6347,7886,0.4939,3
6607,7984,6632,8022,0.624,2
6769,8265,6794,8289,0.3213,1
6774,8220,6809,8259,0.2974,1
6625,7918,6655,7940,0.4998,2
6366,8018,6382,8044,0.5142,2
6675,8150,6690,8169,0.2164,3
6676,7946,6696,7967,0.3228,2
6506,8071,6554,8108,0.4846,2
6784,7957,6814,7980,0.2242,2
6615,7981,6648,8024,0.4419,2
6429,8190,6460,8212,0.4104,2
6692,7954,6714,7970,0.3079,2
6748,8225,6784,8264,0.1602,2
6624,7977,6664,7996,0.293,2
6574,7975,6592,8012,0.3044,2
6682,8288,6716,8316,0.2927,2
6574,7974,6592,7992,0.1764,2
6353,8222,6381,8234,0.2041,2
6364,7818,6419,7860,0.1949,2
6678,7948,6716,7971,0.1566,-100
7154,8103,7180,8147,0.624,1
6862,8293,6897,8323,0.324,1
6847,7862,6890,7901,0.7891,1
6918,8152,6961,8180,0.5674,1
6806,7923,6836,7966,0.3777,1
7259,8228,7299,8268,0.688,1
7048,7885,7092,7921,0.4341,1
6978,8103,7005,8140,0.7168,1
6864,7936,6886,7961,0.4448,1
7057,8058,7082,8094,0.3635,1
6837,7934,6860,7969,0.4165,1
7190,8096,7234,8139,0.6763,1
7119,7859,7148,7895,0.7227,2
7174,8039,7202,8080,0.5532,2
6800,8052,6832,8087,0.4788,1
7034,7826,7059,7855,0.5747,1
7241,8070,7291,8094,0.521,2
6880,7906,6907,7928,0.4653,2
6823,8282,6849,8306,0.3586,1
6999,7874,7029,7906,0.6841,2
7221,7894,7243,7942,0.73,2
6881,7971,6904,7990,0.2542,1
6975,7907,7002,7946,0.6353,1
7023,8264,7045,8290,0.4993,2
6845,8197,6875,8222,0.4187,1
6810,8103,6834,8132,0.4309,1
7087,8095,7116,8126,0.4185,2
7148,7877,7192,7907,0.5166,2
6883,7991,6905,8020,0.27,1
7276,8012,7294,8043,0.5684,2
7222,8190,7248,8218,0.3916,1
6817,7995,6836,8026,0.5728,2
7098,8122,7126,8150,0.3535,3
7158,8155,7174,8179,0.2529,3
7286,8286,7308,8311,0.3416,1
6988,8258,7017,8288,0.3376,2
6890,8057,6917,8084,0.4214,1
6805,8186,6834,8207,0.2585,1
7054,8138,7077,8158,0.2871,2
7106,7808,7119,7825,0.2625,2
7055,7847,7075,7877,0.2444,2
7078,8140,7104,8163,0.373,3
6943,7956,6985,7978,0.5029,2
6924,8120,6954,8150,0.3291,2
7178,7945,7206,7972,0.5615,2
6805,8228,6840,8260,0.2236,2
7213,8062,7244,8092,0.3613,2
7130,8018,7158,8067,0.3994,2
7268,7909,7284,7942,0.4355,2
6977,8300,7018,8321,0.4006,2
7227,8166,7249,8194,0.2288,1
6926,8069,6940,8088,0.2058,2
7212,7854,7233,7871,0.342,2
7003,7821,7028,7843,0.2478,2
6994,7805,7010,7826,0.2439,2
7081,8132,7117,8160,0.1995,3
6843,8039,6856,8052,0.2417,3
6933,8294,6955,8314,0.2126,2
7122,8039,7140,8069,0.226,2
6814,8211,6840,8226,0.2788,2
7171,7794,7189,7825,0.3125,2
7059,8120,7080,8137,0.3132,-100
7238,8120,7262,8134,0.1865,2
7086,8279,7119,8296,0.2722,2
6926,8115,6949,8135,0.1614,-100
7468,8096,7506,8127,0.772,1
7401,7840,7452,7877,0.8374,1
7749,7912,7780,7956,0.7822,1
7749,8247,7793,8295,0.7881,1
7704,8195,7740,8228,0.8145,1
7592,8240,7638,8275,0.8286,1
7597,8023,7632,8049,0.7788,1
7612,7966,7633,8000,0.7056,1
7660,8278,7697,8314,0.8037,1
7682,8229,7722,8258,0.7871,1
7327,8122,7360,8161,0.4875,2
7393,8084,7419,8129,0.5547,2
7559,8208,7593,8248,0.7754,1
7484,7897,7526,7936,0.5928,1
7410,7895,7436,7934,0.4011,1
7805,8039,7834,8073,0.4265,1
7427,8088,7454,8124,0.5542,2
7364,8026,7406,8066,0.5605,1
7317,7829,7361,7881,0.4805,1
7544,7806,7578,7841,0.7163,1
7409,7812,7436,7843,0.687,1
7636,8031,7665,8073,0.6567,1
7542,7902,7574,7927,0.6382,1
7607,8286,7635,8320,0.7563,1
7634,8084,7685,8121,0.7549,2
7756,7817,7776,7837,0.4097,3
7738,7843,7769,7875,0.6055,1
7439,7854,7482,7886,0.5557,1
7560,8068,7590,8087,0.6909,2
7650,7849,7680,7898,0.5322,1
7423,7930,7462,7962,0.582,1
7770,8199,7798,8220,0.344,2
7594,8164,7616,8200,0.3591,2
7759,8214,7792,8237,0.6089,1
7504,7967,7545,7999,0.4448,1
7748,8158,7770,8180,0.2927,2
7778,7987,7804,8022,0.4441,1
7647,7928,7672,7960,0.4885,1
7806,8011,7826,8038,0.4431,1
7799,7862,7824,7891,0.2859,1
7416,8128,7442,8156,0.5371,2
7719,7881,7736,7921,0.4792,2
7711,8140,7746,8158,0.6333,2
7570,8010,7601,8038,0.5034,1
7380,8258,7403,8276,0.3098,1
7524,8151,7547,8165,0.5801,2
7318,8264,7351,8302,0.2615,2
7311,8231,7339,8251,0.3528,1
7417,8172,7436,8196,0.4839,2
7345,7975,7374,7999,0.4114,1
7376,8099,7392,8118,0.4431,2
7392,8153,7413,8178,0.4963,2
7322,8094,7350,8117,0.376,2
7557,7960,7590,7978,0.376,2
7605,7855,7624,7877,0.2874,1
7550,8207,7570,8225,0.4651,1
7713,7962,7738,7985,0.3567,1
7618,8172,7637,8192,0.2839,1
7344,7991,7375,8039,0.2686,1
7385,8055,7424,8088,0.2671,1
7419,8261,7433,8293,0.3987,2
7757,8177,7774,8201,0.2434,2
7313,8246,7341,8272,0.2446,1
7363,8279,7391,8321,0.1692,2
7624,8227,7657,8262,0.2715,1
7451,7895,7471,7929,0.1569,1
7360,7797,7375,7811,0.233,-100
7630,8221,7672,8254,0.1686,1
7606,7944,7635,7963,0.1569,2
8034,7836,8061,7868,0.5024,1
8117,8127,8171,8194,0.8267,2
8150,8192,8214,8239,0.6543,1
8231,7828,8278,7856,0.8311,1
8254,8276,8286,8312,0.7563,1
8225,8212,8256,8255,0.8018,1
7827,8295,7852,8320,0.2964,1
7981,7818,8004,7843,0.236,1
8156,8048,8187,8089,0.7847,1
7992,7868,8032,7900,0.5288,1
7980,7946,8024,7982,0.4497,1
8105,8237,8147,8272,0.6562,1
7951,7854,7983,7889,0.354,2
8212,8003,8240,8033,0.5122,1
8075,8224,8101,8255,0.5356,1
7868,8282,7899,8306,0.335,2
8154,7989,8183,8030,0.6592,2
8223,8063,8258,8093,0.5322,2
8202,7954,8238,7992,0.6133,1
7975,8138,8006,8175,0.3914,1
8011,8033,8035,8076,0.498,2
7886,8089,7904,8119,0.6841,2
7850,7950,7880,7973,0.4263,2
7883,7974,7910,7996,0.4578,2
8148,8276,8180,8312,0.5718,1
8323,7988,8350,8052,0.7139,2
8100,8266,8123,8294,0.4004,1
7883,8141,7921,8172,0.4541,1
8094,7790,8118,7819,0.429,1
7880,7995,7916,8034,0.6021,2
8038,8173,8058,8193,0.2646,2
8235,7853,8280,7887,0.6743,1
7981,8175,8020,8208,0.3391,1
7830,8153,7860,8216,0.6743,2
7967,7977,7989,8003,0.3408,2
7848,8096,7878,8134,0.3979,1
7907,8104,7945,8131,0.562,2
7937,7966,7970,7990,0.5015,2
8008,7889,8057,7918,0.3401,2
8166,8098,8204,8136,0.5278,1
8121,8198,8153,8227,0.3513,2
7997,7845,8029,7869,0.4604,1
7998,7910,8027,7941,0.4102,2
7976,8283,7997,8308,0.2223,2
7909,8142,7931,8170,0.2688,2
8103,7898,8129,7926,0.2996,1
8070,7950,8097,7991,0.3049,2
8105,7879,8149,7926,0.2137,2
8298,7875,8318,7910,0.3308,2
8108,7874,8152,7904,0.1653,1
8112,7943,8132,7968,0.1764,2
8254,8024,8278,8052,0.2198,2
7999,7892,8040,7940,0.1619,2
8246,7795,8288,7824,0.1702,1
8627,8233,8653,8268,0.8076,2
8445,8056,8471,8080,0.2666,2
8823,8143,8856,8172,0.3062,1
8457,7954,8480,7994,0.7617,2
8608,7798,8632,7854,0.7783,2
8817,8177,8859,8209,0.5288,2
8429,8020,8456,8048,0.2734,1
8689,8118,8719,8156,0.5796,2
8702,8142,8730,8180,0.7368,2
8774,8116,8802,8172,0.7642,2
8460,8105,8482,8127,0.4399,3
8728,8058,8762,8101,0.6758,2
8705,7812,8723,7839,0.7212,3
8436,7929,8454,7952,0.4714,2
8504,7905,8519,7925,0.4092,3
8433,8078,8457,8108,0.6104,2
8515,8163,8538,8207,0.7061,2
8505,8080,8528,8127,0.7236,2
8515,7940,8542,7997,0.7212,2
8684,8220,8700,8256,0.707,2
8407,8070,8432,8108,0.686,2
8427,7981,8448,7999,0.355,2
8404,7965,8426,7987,0.5166,2
8769,7949,8796,7974,0.4114,2
8526,8284,8545,8318,0.6182,2
8467,7792,8484,7832,0.7041,2
8690,8053,8714,8090,0.6914,2
8713,8190,8732,8226,0.6309,2
8502,7858,8521,7874,0.4092,3
8348,8256,8371,8294,0.5615,2
8756,8014,8781,8035,0.4167,2
8543,7947,8590,7976,0.6602,2
8530,7854,8562,7884,0.6338,2
8754,7826,8783,7848,0.3225,3
8437,8120,8464,8152,0.6294,2
8714,8246,8746,8282,0.6191,2
8767,7812,8801,7831,0.345,2
8578,7915,8598,7946,0.626,2
8409,8032,8430,8069,0.5972,2
8432,8201,8452,8247,0.6631,2
8408,8003,8440,8025,0.2795,1
8508,8264,8528,8298,0.5732,2
8352,8028,8371,8067,0.6147,2
8830,8047,8848,8075,0.5625,2
8590,8148,8611,8180,0.5757,2
8791,7978,8812,8018,0.5723,2
8396,8280,8424,8328,0.5737,2
8427,7902,8454,7929,0.5576,2
8508,7816,8537,7845,0.5146,2
8516,7845,8530,7863,0.3528,2
8535,7903,8572,7929,0.4482,2
8397,8008,8415,8030,0.3088,2
8606,7946,8621,7998,0.4233,2
8523,8114,8536,8130,0.1924,2
8717,7790,8736,7810,0.2671,3
8654,8237,8674,8269,0.3074,2
8697,8189,8714,8226,0.2771,2
8453,8029,8476,8058,0.2257,2
8538,7931,8565,7949,0.2712,2
8423,8007,8453,8036,0.2394,-100
8625,7854,8646,7874,0.2222,2
8786,7894,8808,7924,0.223,-100
8827,7789,8853,7833,0.181,2
9180,8026,9217,8061,0.8242,1
9000,7888,9027,7927,0.7861,2
8947,7947,8972,7977,0.4448,1
9039,8180,9086,8217,0.7441,1
8945,8144,8984,8180,0.583,1
9176,7794,9218,7836,0.489,2
9315,8128,9354,8168,0.7754,2
9279,7908,9308,7940,0.4761,2
9172,7964,9205,7999,0.6768,2
8898,8144,8922,8169,0.3923,2
9151,8144,9178,8182,0.7539,2
9128,7866,9150,7897,0.3804,2
9092,8158,9124,8211,0.437,2
8853,8007,8870,8040,0.7329,2
9177,7993,9216,8020,0.4446,2
9010,8241,9051,8283,0.5737,1
9128,8007,9152,8029,0.3701,2
9073,8122,9106,8150,0.5332,2
9006,8000,9033,8033,0.7129,2
9053,8212,9097,8254,0.6113,1
8978,7888,9001,7920,0.5815,2
8929,7992,8953,8040,0.6929,2
9106,8019,9136,8049,0.5981,2
9338,8048,9360,8072,0.5815,2
9102,7906,9123,7922,0.5278,2
9034,8121,9065,8159,0.4048,2
8921,8268,8940,8295,0.345,2
8984,7958,9024,7976,0.6309,2
8990,7919,9013,7948,0.4241,2
9336,7991,9358,8019,0.5732,2
9350,8029,9366,8050,0.5425,2
9001,8087,9024,8131,0.3215,2
8922,8299,8944,8311,0.4885,2
8889,8197,8911,8222,0.4287,2
8949,8023,8986,8044,0.5293,2
9009,8083,9048,8125,0.3499,2
9098,7890,9118,7908,0.342,2
9341,8194,9370,8231,0.3457,2
8936,8260,8951,8276,0.1522,2
9154,8090,9177,8124,0.3,2
9167,7916,9183,7944,0.26,2
9102,7833,9116,7866,0.1509,2
9142,8190,9169,8233,0.1755,2
8929,8070,8949,8100,0.1617,2
8998,8190,9020,8212,0.1554,-100
9324,8221,9343,8239,0.1548,-100
9460,7781,9506,7821,0.4751,1
9655,7866,9694,7901,0.406,1
9591,8205,9623,8248,0.7729,2
9660,8233,9698,8268,0.5405,1
9758,7998,9805,8039,0.5874,2
9354,8228,9388,8266,0.7759,2
9807,7850,9829,7882,0.7402,2
9448,7844,9470,7869,0.5073,2
9362,7974,9388,7998,0.6792,2
9772,7969,9800,7995,0.7114,1
9838,8239,9874,8268,0.4417,2
9716,8220,9750,8275,0.6084,1
9751,8277,9789,8306,0.5928,1
9377,7858,9401,7893,0.7329,2
9531,8254,9564,8276,0.6387,2
9558,8122,9608,8164,0.7153,2
9502,8176,9531,8221,0.6772,2
9458,8129,9474,8148,0.4512,3
9465,8250,9502,8294,0.5166,2
9425,7938,9451,7961,0.5464,2
9744,7848,9772,7867,0.5845,2
9818,7786,9841,7830,0.6548,2
9416,7957,9434,7979,0.4766,2
9814,7921,9840,7950,0.2917,1
9837,7888,9880,7911,0.6484,2
9836,7791,9856,7833,0.5537,2
9749,8056,9780,8108,0.6147,2
9424,7896,9441,7917,0.5493,2
9566,7791,9590,7817,0.4204,2
9422,8280,9457,8316,0.4172,2
9848,7952,9876,7972,0.4934,2
9434,7971,9452,7992,0.4956,2
9728,7926,9762,7946,0.5386,2
9404,8220,9429,8251,0.4788,2
9434,7878,9449,7903,0.4321,2
9580,8071,9602,8094,0.323,2
9518,7983,9544,8010,0.4009,2
9692,8050,9711,8068,0.1759,2
9624,8189,9640,8217,0.1558,2
10096,8014,10146,8048,0.7202,1
9859,8284,9907,8328,0.8218,2
9860,8079,9898,8132,0.7954,2
10229,8154,10278,8188,0.7944,1
10192,7875,10225,7904,0.2866,2
9906,8001,9944,8025,0.3662,1
10324,8196,10360,8226,0.5244,1
10008,8272,10044,8306,0.6938,1
10299,8071,10352,8128,0.502,1
10335,8247,10363,8306,0.6978,1
9920,8224,9954,8266,0.408,2
9942,8005,9978,8032,0.7173,1
9914,7958,9984,7988,0.6255,1
10132,7879,10169,7908,0.439,1
10356,8119,10392,8142,0.4255,1
10186,8188,10210,8222,0.605,1
10035,8234,10065,8266,0.5205,1
10144,7985,10187,8026,0.7505,1
10084,8087,10121,8117,0.4094,1
10078,8175,10108,8203,0.438,2
10330,7844,10360,7896,0.4861,1
9900,8082,9954,8104,0.7319,2
10247,7908,10282,7935,0.3696,1
9890,7840,9919,7878,0.4285,1
10266,7947,10298,7993,0.5942,2
10057,7835,10084,7860,0.3411,2
10258,7978,10286,8018,0.6606,2
10157,7806,10187,7836,0.4331,2
10354,8038,10398,8061,0.6777,1
10063,7887,10096,7920,0.5347,1
9903,8046,9933,8066,0.3379,2
9862,8213,9901,8250,0.5098,2
10121,8074,10141,8108,0.6333,2
10361,8235,10386,8270,0.6748,1
10154,7945,10185,7970,0.624,1
10275,8017,10298,8035,0.2898,1
10026,7893,10062,7924,0.6895,1
10360,8291,10394,8319,0.6831,1
10149,8283,10168,8324,0.6929,2
10247,8102,10294,8133,0.4934,1
10015,7973,10052,8011,0.5752,1
9920,7918,9960,7962,0.6353,1
10111,8194,10127,8237,0.6157,2
10362,7924,10404,7968,0.5449,1
10236,7956,10258,7976,0.292,2
10251,8221,10275,8249,0.3801,2
10313,8233,10330,8248,0.2362,3
10280,7903,10298,7926,0.3879,2
10075,8291,10096,8328,0.3967,2
10080,8258,10102,8288,0.4922,2
10271,8138,10315,8168,0.3467,1
9942,7894,9978,7924,0.521,1
10295,8116,10321,8148,0.4712,1
10260,8260,10295,8276,0.3494,2
10336,8049,10364,8076,0.2859,1
10136,7853,10162,7875,0.2722,2
10142,7966,10190,7988,0.3083,1
10268,8144,10302,8176,0.2089,1
9981,8264,10002,8298,0.2203,2
10288,7892,10319,7917,0.1641,2
10047,8272,10072,8300,0.251,-100
9926,7896,9976,7942,0.2008,1
10079,8210,10100,8234,0.1813,-100
10054,7895,10084,7931,0.1648,-100
10287,7896,10321,7934,0.1577,-100
10674,8242,10710,8275,0.8232,1
10426,8278,10464,8326,0.8003,1
10571,8254,10611,8314,0.8062,1
10607,8168,10642,8217,0.5762,1
10603,8246,10640,8286,0.8018,1
10757,7790,10785,7819,0.7227,2
10850,8064,10880,8093,0.7637,1
10876,8296,10919,8321,0.7446,1
10827,8190,10854,8218,0.7451,1
10594,7890,10618,7915,0.5737,1
10434,8196,10468,8230,0.7256,1
10471,8109,10503,8145,0.6675,1
10785,7969,10811,7999,0.6968,1
10605,7942,10631,7971,0.6704,1
10705,8223,10731,8255,0.7085,1
10520,8102,10546,8162,0.6538,2
10662,7896,10689,7942,0.6895,2
10658,8022,10687,8070,0.6162,1
10432,8050,10454,8087,0.448,1
10788,8058,10826,8106,0.5952,1
10720,7871,10749,7904,0.4058,2
10401,8196,10422,8238,0.6216,1
10650,8088,10686,8123,0.4661,1
10712,7893,10732,7921,0.3992,1
10646,8124,10679,8156,0.6582,1
10734,8114,10764,8167,0.4983,1
10452,8136,10470,8163,0.3638,2
10867,8150,10900,8193,0.5933,1
10633,8004,10663,8047,0.3372,2
10485,8176,10508,8209,0.5474,1
10670,8281,10697,8310,0.5703,1
10390,7921,10419,7962,0.5249,1
10769,8264,10786,8295,0.5391,2
10474,7962,10494,7991,0.3401,2
10870,8103,10894,8140,0.4961,1
10463,7820,10482,7860,0.4521,2
10506,7884,10526,7913,0.3196,1
10500,7855,10529,7913,0.3044,2
10714,7841,10749,7867,0.2275,1
10561,7822,10589,7858,0.2433,1
10868,8175,10896,8199,0.3442,1
10817,7800,10838,7830,0.3728,2
10511,8266,10531,8300,0.3342,2
10415,8133,10442,8164,0.209,1
10779,8143,10806,8186,0.1903,1
10808,7874,10822,7891,0.1506,2
10704,7976,10755,8016,0.1926,2
10639,8126,10662,8156,0.2157,1
10648,8082,10669,8099,0.1877,-100
10811,7820,10826,7838,0.1503,-100
10940,8156,10963,8186,0.769,1
11330,8026,11370,8058,0.5498,2
11250,8276,11312,8324,0.6787,2
11306,8203,11340,8241,0.5493,1
11160,8158,11188,8186,0.4451,1
11294,7834,11323,7880,0.8052,2
11017,7793,11051,7830,0.6099,2
10969,7915,10996,7963,0.6348,2
11290,8076,11327,8106,0.7427,1
11302,8112,11338,8144,0.4077,1
10924,8189,10957,8216,0.7676,1
10926,7899,10952,7927,0.4805,2
11132,8170,11161,8189,0.4167,2
11344,7919,11380,7962,0.4111,1
10973,8228,11008,8264,0.7231,1
11388,8266,11410,8304,0.7061,2
10882,8046,10916,8076,0.6064,1
11061,7912,11094,7951,0.4692,2
11332,8276,11359,8302,0.561,2
11053,8286,11077,8314,0.4561,2
10916,7945,10949,7985,0.4031,2
11172,8118,11195,8155,0.5605,2
11206,8197,11228,8237,0.6885,2
11201,7926,11234,7956,0.7207,2
11302,7887,11334,7915,0.7241,2
11108,7838,11130,7867,0.7041,2
11172,8004,11194,8026,0.5566,2
11136,8022,11174,8050,0.6572,2
11190,8096,11212,8134,0.3672,2
10980,8182,11005,8220,0.4983,1
11224,7994,11259,8022,0.688,2
11048,7984,11076,8027,0.7212,2
11366,8296,11396,8326,0.385,2
10974,8268,11031,8312,0.5977,2
11107,8070,11136,8113,0.4192,2
10984,7810,11008,7833,0.3884,2
11346,8146,11384,8170,0.627,2
10964,7867,10994,7887,0.5786,2
11181,7950,11204,7974,0.6494,2
11105,8126,11122,8155,0.3645,2
11136,7818,11158,7847,0.5815,2
11194,8012,11223,8036,0.3586,2
11216,8084,11234,8122,0.5747,2
11262,7910,11288,7953,0.5957,2
10896,7911,10923,7936,0.4612,1
11125,8052,11147,8074,0.2074,1
10894,7954,10922,7983,0.418,1
11196,7979,11214,7998,0.5503,2
10915,7795,10939,7824,0.3538,1
11264,8245,11289,8267,0.4023,2
11026,8287,11055,8315,0.4539,2
11206,8076,11222,8096,0.2871,2
11156,7988,11188,8008,0.4189,2
11148,7921,11192,7956,0.4648,2
11014,8144,11028,8181,0.4368,2
10895,8133,10927,8182,0.3945,1
11332,8068,11354,8091,0.241,2
10918,7857,10942,7891,0.3916,2
10959,7979,10982,8006,0.365,1
10904,8152,10927,8182,0.3022,1
10894,8129,10922,8149,0.3376,1
11324,7952,11337,7972,0.2751,2
11322,8062,11350,8087,0.1746,2
11063,8256,11082,8275,0.2073,-100
11195,8002,11215,8017,0.1838,2
11111,8157,11127,8176,0.1528,2
10974,8289,11007,8311,0.1741,-100
10949,7925,10962,7951,0.1548,2
11106,8181,11138,8209,0.1511,2
11185,7969,11204,7991,0.1509,2
11545,7794,11577,7827,0.6924,1
11620,7853,11652,7894,0.2429,2
11862,8203,11898,8260,0.6201,1
11826,8213,11862,8256,0.8018,1
11649,7963,11676,7992,0.2764,3
11513,7915,11534,7946,0.6621,2
11680,8002,11703,8049,0.4839,2
11408,8203,11435,8242,0.7407,2
11515,7831,11547,7870,0.6924,1
11701,8007,11724,8049,0.6274,2
